Wavelength (nm)	Intensity
242.604430	2585.350000
242.619830	2672.740000
242.635220	2605.450000
242.650620	2738.900000
242.666020	2499.610000
242.681410	3378.310000
242.696810	3217.000000
242.712220	3244.810000
242.727620	2857.790000
242.743010	2193.190000
242.758410	1864.320000
242.773820	1404.920000
242.789220	1336.570000
242.804630	1375.200000
242.820020	1058.020000
242.835430	783.968000
242.850830	1151.170000
242.866240	992.395000
242.881650	674.385000
242.897060	769.501000
242.912460	720.220000
242.927870	543.860000
242.943280	621.963000
242.958690	706.779000
242.974110	735.155000
242.989520	706.799000
243.004930	516.349000
243.020340	463.354000
243.035770	533.516000
243.051180	455.299000
243.066590	533.307000
243.082020	434.257000
243.097430	859.889000
243.112840	911.615000
243.128270	692.650000
243.143680	775.418000
243.159100	604.637000
243.174530	276.799000
243.189940	290.127000
243.205370	465.240000
243.220790	304.052000
243.236220	207.476000
243.251630	375.863000
243.267060	498.180000
243.282490	539.516000
243.297910	410.173000
243.313340	362.183000
243.328780	308.513000
243.344210	221.412000
243.359630	407.543000
243.375060	407.300000
243.390490	380.301000
243.405930	327.815000
243.421360	366.284000
243.436800	371.405000
243.452220	471.607000
243.467670	432.980000
243.483090	468.172000
243.498540	559.560000
243.513980	644.592000
243.529400	492.174000
243.544850	462.697000
243.560290	525.388000
243.575730	511.642000
243.591170	750.289000
243.606610	742.589000
243.622060	646.215000
243.637500	508.708000
243.652940	372.915000
243.668380	376.843000
243.683840	412.329000
243.699280	556.995000
243.714720	587.818000
243.730180	677.017000
243.745620	710.385000
243.761060	486.277000
243.776520	452.947000
243.791980	589.933000
243.807420	690.636000
243.822880	612.563000
243.838330	420.218000
243.853780	647.368000
243.869230	387.689000
243.884690	253.359000
243.900150	254.487000
243.915600	314.770000
243.931060	246.869000
243.946520	286.666000
243.961980	301.574000
243.977430	447.514000
243.992890	786.656000
244.008360	657.128000
244.023820	486.159000
244.039280	584.959000
244.054750	291.652000
244.070210	427.499000
244.085680	327.737000
244.101140	369.435000
244.116610	409.675000
244.132060	403.400000
244.147540	393.440000
244.163010	383.449000
244.178480	321.107000
244.193940	358.125000
244.209410	398.924000
244.224880	173.359000
244.240360	290.561000
244.255830	380.469000
244.271300	274.314000
244.286770	111.703000
244.302260	284.330000
244.317730	366.177000
244.333210	266.824000
244.348680	255.058000
244.364170	137.121000
244.379640	144.446000
244.395130	39.085600
244.410600	318.546000
244.426090	411.362000
244.441560	414.369000
244.457050	295.789000
244.472530	415.808000
244.488010	278.149000
244.503490	522.288000
244.518980	461.720000
244.534470	305.230000
244.549960	428.822000
244.565440	327.088000
244.580930	257.450000
244.596420	454.111000
244.611910	530.722000
244.627410	472.304000
244.642900	241.519000
244.658390	475.069000
244.673870	506.519000
244.689380	578.134000
244.704860	507.695000
244.720370	628.190000
244.735860	492.617000
244.751360	438.339000
244.766860	324.099000
244.782350	443.418000
244.797850	522.562000
244.813350	355.221000
244.828860	373.510000
244.844360	436.642000
244.859850	353.384000
244.875350	459.353000
244.890850	583.712000
244.906370	265.914000
244.921880	557.496000
244.937380	510.153000
244.952880	556.481000
244.968380	721.649000
244.983900	1011.520000
244.999400	718.270000
245.014920	612.245000
245.030430	542.981000
245.045940	571.851000
245.061450	595.732000
245.076970	481.465000
245.092470	408.796000
245.107990	465.231000
245.123500	438.705000
245.139020	277.643000
245.154540	485.013000
245.170060	416.561000
245.185560	507.999000
245.201100	596.338000
245.216610	606.592000
245.232130	806.239000
245.247650	719.393000
245.263170	599.567000
245.278690	560.452000
245.294220	688.932000
245.309740	1296.340000
245.325260	1136.240000
245.340790	1058.570000
245.356310	814.114000
245.371840	822.882000
245.387370	885.662000
245.402890	944.328000
245.418430	1121.630000
245.433960	1071.550000
245.449480	715.016000
245.465010	716.548000
245.480550	690.692000
245.496080	288.534000
245.511610	500.131000
245.527150	358.374000
245.542680	340.494000
245.558230	251.262000
245.573760	391.238000
245.589290	487.816000
245.604830	450.277000
245.620380	541.751000
245.635910	1049.850000
245.651440	609.500000
245.666990	753.859000
245.682540	718.096000
245.698070	854.747000
245.713620	699.992000
245.729160	813.705000
245.744710	732.254000
245.760250	918.211000
245.775800	454.380000
245.791350	556.760000
245.806900	738.495000
245.822450	681.810000
245.838000	576.007000
245.853550	604.863000
245.869090	767.832000
245.884640	674.906000
245.900190	546.033000
245.915760	583.822000
245.931300	758.465000
245.946850	761.799000
245.962420	922.862000
245.977970	886.844000
245.993530	778.018000
246.009080	763.940000
246.024640	460.514000
246.040210	339.934000
246.055760	388.673000
246.071320	386.196000
246.086880	585.940000
246.102450	701.576000
246.118010	403.026000
246.133580	271.341000
246.149140	133.648000
246.164700	356.475000
246.180270	530.957000
246.195830	705.483000
246.211410	591.673000
246.226970	446.246000
246.242540	486.567000
246.258120	471.234000
246.273680	510.154000
246.289250	487.172000
246.304820	532.220000
246.320400	561.649000
246.335970	584.214000
246.351550	578.603000
246.367130	418.665000
246.382690	371.341000
246.398270	437.584000
246.413850	375.954000
246.429430	237.886000
246.445010	259.236000
246.460590	226.163000
246.476170	283.722000
246.491740	405.761000
246.507320	378.323000
246.522920	453.391000
246.538500	565.106000
246.554080	605.191000
246.569670	499.512000
246.585250	435.495000
246.600830	627.206000
246.616420	724.551000
246.632020	857.129000
246.647600	909.796000
246.663190	850.332000
246.678790	659.862000
246.694370	672.852000
246.709960	782.393000
246.725560	625.982000
246.741150	514.164000
246.756740	391.530000
246.772340	201.331000
246.787930	324.456000
246.803530	409.169000
246.819120	413.503000
246.834730	142.221000
246.850330	100.284000
246.865920	323.290000
246.881530	322.348000
246.897130	226.409000
246.912720	274.513000
246.928330	275.250000
246.943940	289.664000
246.959530	374.374000
246.975140	367.385000
246.990750	19.502400
247.006350	336.836000
247.021960	435.600000
247.037570	242.778000
247.053180	417.087000
247.068790	397.215000
247.084400	409.045000
247.100010	509.989000
247.115620	485.608000
247.131230	605.530000
247.146840	698.586000
247.162460	745.685000
247.178070	642.393000
247.193680	595.654000
247.209300	454.092000
247.224910	492.211000
247.240540	424.107000
247.256150	240.703000
247.271770	301.588000
247.287400	422.238000
247.303010	358.051000
247.318630	311.179000
247.334260	407.988000
247.349880	434.648000
247.365510	273.710000
247.381130	191.857000
247.396760	313.722000
247.412380	335.399000
247.428010	272.772000
247.443630	344.304000
247.459260	338.017000
247.474900	374.898000
247.490520	411.199000
247.506150	420.186000
247.521790	440.054000
247.537410	446.010000
247.553050	609.570000
247.568680	669.666000
247.584320	910.721000
247.599960	976.729000
247.615590	702.819000
247.631230	834.009000
247.646870	882.475000
247.662510	486.026000
247.678150	503.942000
247.693790	576.847000
247.709430	663.474000
247.725070	656.632000
247.740710	683.307000
247.756350	693.911000
247.771990	765.871000
247.787640	921.181000
247.803280	922.650000
247.818920	1014.340000
247.834580	681.807000
247.850220	498.154000
247.865880	758.016000
247.881530	918.647000
247.897170	918.664000
247.912830	802.293000
247.928480	748.412000
247.944120	899.629000
247.959780	984.454000
247.975430	1074.370000
247.991090	963.438000
248.006740	831.485000
248.022400	696.210000
248.038060	632.790000
248.053710	767.077000
248.069370	737.297000
248.085040	622.503000
248.100690	572.142000
248.116350	658.546000
248.132020	691.876000
248.147670	818.586000
248.163350	779.826000
248.179000	651.403000
248.194670	683.774000
248.210330	865.425000
248.226000	1137.010000
248.241670	1035.980000
248.257340	881.718000
248.272990	807.742000
248.288670	854.127000
248.304340	770.535000
248.320010	696.364000
248.335680	606.496000
248.351350	549.365000
248.367030	328.263000
248.382710	410.448000
248.398380	617.977000
248.414050	664.325000
248.429730	709.928000
248.445400	676.116000
248.461070	585.260000
248.476760	542.204000
248.492450	509.820000
248.508120	498.915000
248.523800	502.599000
248.539490	493.803000
248.555160	469.622000
248.570850	434.128000
248.586530	448.357000
248.602220	395.803000
248.617900	271.116000
248.633590	391.560000
248.649280	442.663000
248.664960	517.755000
248.680650	459.770000
248.696330	481.315000
248.712040	423.046000
248.727720	449.881000
248.743410	419.572000
248.759110	333.943000
248.774800	314.211000
248.790500	390.579000
248.806180	414.026000
248.821880	480.089000
248.837590	593.321000
248.853270	491.158000
248.868970	480.905000
248.884670	456.646000
248.900380	495.142000
248.916080	656.269000
248.931780	657.349000
248.947480	582.551000
248.963180	491.844000
248.978880	543.310000
248.994580	540.776000
249.010280	488.317000
249.025990	483.931000
249.041700	322.880000
249.057400	316.875000
249.073120	605.360000
249.088820	733.058000
249.104540	722.263000
249.120240	625.388000
249.135960	513.167000
249.151670	552.498000
249.167370	648.307000
249.183090	660.677000
249.198810	675.165000
249.214520	635.364000
249.230240	686.390000
249.245960	658.647000
249.261670	568.015000
249.277390	395.470000
249.293110	305.868000
249.308820	354.822000
249.324540	429.155000
249.340270	573.937000
249.355990	708.528000
249.371700	732.388000
249.387440	719.497000
249.403150	479.061000
249.418880	368.124000
249.434620	547.003000
249.450330	465.439000
249.466060	376.462000
249.481800	364.242000
249.497510	391.901000
249.513240	459.757000
249.528980	630.619000
249.544710	659.507000
249.560440	515.040000
249.576170	647.648000
249.591900	619.754000
249.607650	700.904000
249.623380	805.007000
249.639110	517.163000
249.654850	486.835000
249.670590	539.880000
249.686330	755.229000
249.702070	549.860000
249.717800	330.627000
249.733550	459.146000
249.749280	463.355000
249.765030	231.106000
249.780780	52.981500
249.796520	440.221000
249.812260	420.422000
249.828000	401.356000
249.843750	302.085000
249.859500	451.540000
249.875240	254.020000
249.890990	213.356000
249.906740	374.486000
249.922500	364.830000
249.938250	293.114000
249.953990	369.791000
249.969740	549.160000
249.985500	457.969000
250.001250	134.886000
250.017010	284.483000
250.032760	307.605000
250.048520	432.051000
250.064290	426.382000
250.080030	274.141000
250.095790	324.700000
250.111560	463.008000
250.127320	449.617000
250.143080	287.173000
250.158840	333.998000
250.174610	366.898000
250.190370	593.960000
250.206130	654.350000
250.221890	553.939000
250.237660	546.266000
250.253420	508.064000
250.269200	647.823000
250.284960	809.273000
250.300720	554.025000
250.316500	562.864000
250.332260	616.921000
250.348040	625.643000
250.363820	472.190000
250.379580	412.755000
250.395360	558.676000
250.411130	622.203000
250.426910	647.453000
250.442690	522.451000
250.458470	462.678000
250.474230	322.416000
250.490020	427.573000
250.505800	828.866000
250.521580	802.580000
250.537350	512.905000
250.553130	437.141000
250.568910	941.708000
250.584700	1097.080000
250.600480	876.527000
250.616270	716.583000
250.632050	774.093000
250.647840	677.617000
250.663620	717.919000
250.679410	691.593000
250.695210	605.460000
250.710980	633.104000
250.726780	717.084000
250.742570	752.926000
250.758360	1096.680000
250.774150	1296.080000
250.789950	1793.540000
250.805740	2178.740000
250.821530	3452.200000
250.837330	4515.870000
250.853130	6504.400000
250.868930	8031.930000
250.884720	7708.530000
250.900530	6787.680000
250.916320	4690.130000
250.932130	3362.900000
250.947920	2544.420000
250.963730	1839.470000
250.979520	1516.080000
250.995330	1416.570000
251.011140	1207.590000
251.026930	803.076000
251.042740	792.543000
251.058550	836.122000
251.074360	866.205000
251.090160	642.132000
251.105970	578.075000
251.121780	596.791000
251.137590	541.538000
251.153410	759.389000
251.169220	837.926000
251.185030	921.514000
251.200850	783.189000
251.216660	655.920000
251.232470	635.523000
251.248290	875.477000
251.264110	938.724000
251.279920	1114.420000
251.295750	1193.280000
251.311570	813.942000
251.327380	578.632000
251.343200	754.978000
251.359020	1028.180000
251.374850	732.407000
251.390670	570.241000
251.406490	556.097000
251.422320	647.931000
251.438140	670.000000
251.453960	557.136000
251.469800	649.571000
251.485630	897.906000
251.501450	843.629000
251.517290	709.604000
251.533110	583.441000
251.548950	419.151000
251.564770	387.989000
251.580610	739.921000
251.596450	815.160000
251.612270	990.052000
251.628110	1446.130000
251.643950	1490.710000
251.659790	1039.040000
251.675630	809.134000
251.691470	727.729000
251.707310	684.085000
251.723140	664.674000
251.738980	717.483000
251.754820	690.092000
251.770660	582.805000
251.786500	593.453000
251.802350	732.166000
251.818190	745.082000
251.834050	663.841000
251.849880	884.327000
251.865740	1056.780000
251.881580	912.974000
251.897430	710.383000
251.913280	521.730000
251.929120	296.894000
251.944980	362.251000
251.960830	406.748000
251.976680	372.010000
251.992540	550.851000
252.008390	629.829000
252.024250	745.982000
252.040100	613.607000
252.055950	495.296000
252.071820	800.339000
252.087680	867.044000
252.103530	901.121000
252.119380	618.389000
252.135250	387.836000
252.151110	376.980000
252.166980	232.743000
252.182850	497.981000
252.198700	629.735000
252.214570	416.540000
252.230440	273.736000
252.246290	440.330000
252.262160	556.365000
252.278030	502.483000
252.293900	647.435000
252.309770	596.179000
252.325640	533.913000
252.341510	797.279000
252.357380	918.986000
252.373260	1053.600000
252.389130	949.823000
252.405000	790.027000
252.420880	605.586000
252.436750	634.702000
252.452620	641.632000
252.468510	601.190000
252.484390	399.166000
252.500260	458.200000
252.516140	702.111000
252.532030	745.730000
252.547900	866.330000
252.563780	1226.690000
252.579670	833.792000
252.595550	395.371000
252.611430	612.766000
252.627320	436.583000
252.643200	771.693000
252.659090	1008.950000
252.674990	889.217000
252.690870	665.816000
252.706760	692.969000
252.722660	693.468000
252.738540	942.812000
252.754430	591.961000
252.770320	512.670000
252.786220	716.378000
252.802110	583.122000
252.818010	534.797000
252.833910	465.426000
252.849790	573.572000
252.865690	651.216000
252.881590	494.458000
252.897490	563.095000
252.913390	698.958000
252.929290	1086.290000
252.945190	1143.060000
252.961090	1070.700000
252.977010	1230.310000
252.992900	1076.550000
253.008800	884.075000
253.024720	901.380000
253.040620	595.975000
253.056520	702.239000
253.072430	634.716000
253.088350	889.533000
253.104250	777.129000
253.120160	832.175000
253.136080	728.876000
253.151980	750.107000
253.167890	702.633000
253.183810	600.789000
253.199720	435.165000
253.215640	487.009000
253.231550	610.257000
253.247470	567.136000
253.263380	364.364000
253.279310	439.159000
253.295230	450.093000
253.311140	490.716000
253.327060	553.024000
253.342990	556.269000
253.358900	503.415000
253.374830	533.402000
253.390750	488.173000
253.406680	402.361000
253.422610	644.421000
253.438540	754.479000
253.454450	633.148000
253.470380	463.346000
253.486310	278.664000
253.502240	307.383000
253.518170	321.511000
253.534100	300.149000
253.550030	415.821000
253.565960	475.520000
253.581890	473.084000
253.597840	360.945000
253.613770	360.725000
253.629700	440.188000
253.645650	327.007000
253.661580	458.474000
253.677520	580.255000
253.693450	585.960000
253.709400	754.435000
253.725340	645.596000
253.741290	392.604000
253.757220	356.993000
253.773160	522.235000
253.789110	441.157000
253.805050	433.482000
253.821000	484.688000
253.836940	364.717000
253.852890	507.982000
253.868840	978.161000
253.884800	1135.300000
253.900740	1053.300000
253.916690	949.362000
253.932630	527.043000
253.948590	505.065000
253.964540	635.905000
253.980500	570.234000
253.996460	651.229000
254.012410	719.280000
254.028370	819.588000
254.044330	1087.720000
254.060270	1032.560000
254.076230	948.247000
254.092190	913.953000
254.108150	750.879000
254.124110	837.476000
254.140080	1019.250000
254.156040	1186.960000
254.172000	1365.540000
254.187970	884.901000
254.203930	906.168000
254.219890	826.794000
254.235870	962.047000
254.251830	1246.000000
254.267810	1380.900000
254.283770	1400.600000
254.299740	1378.440000
254.315700	1446.650000
254.331680	878.272000
254.347660	726.464000
254.363630	800.688000
254.379590	623.347000
254.395570	644.513000
254.411540	658.809000
254.427520	515.006000
254.443500	572.176000
254.459490	680.071000
254.475460	691.108000
254.491440	450.884000
254.507420	587.240000
254.523410	383.026000
254.539380	616.258000
254.555360	903.858000
254.571350	1156.660000
254.587340	1164.610000
254.603320	1056.820000
254.619310	693.621000
254.635280	514.866000
254.651280	450.060000
254.667270	335.585000
254.683260	556.779000
254.699250	585.766000
254.715240	626.979000
254.731230	683.344000
254.747220	572.705000
254.763210	803.062000
254.779210	868.100000
254.795210	1339.070000
254.811200	1169.690000
254.827190	934.992000
254.843200	874.391000
254.859190	889.898000
254.875200	697.561000
254.891190	681.775000
254.907200	732.973000
254.923190	744.716000
254.939190	769.921000
254.955200	607.204000
254.971210	570.523000
254.987210	395.638000
255.003220	614.560000
255.019230	471.743000
255.035230	848.152000
255.051240	828.247000
255.067250	972.784000
255.083250	883.071000
255.099260	765.286000
255.115280	527.052000
255.131290	671.691000
255.147290	632.010000
255.163310	611.784000
255.179320	573.042000
255.195340	750.315000
255.211360	1038.550000
255.227370	1178.880000
255.243390	874.578000
255.259410	671.130000
255.275440	886.443000
255.291460	795.354000
255.307480	737.500000
255.323500	524.783000
255.339520	452.315000
255.355550	641.254000
255.371570	569.223000
255.387590	629.453000
255.403610	935.244000
255.419650	1121.180000
255.435670	795.676000
255.451710	794.635000
255.467730	593.631000
255.483760	617.366000
255.499790	816.405000
255.515820	645.239000
255.531860	832.103000
255.547880	727.511000
255.563920	821.142000
255.579960	894.457000
255.595990	1019.980000
255.612030	1250.080000
255.628070	1132.470000
255.644100	1145.850000
255.660140	1178.060000
255.676180	983.698000
255.692230	834.951000
255.708270	759.167000
255.724300	515.159000
255.740360	426.393000
255.756390	546.249000
255.772450	555.337000
255.788480	473.363000
255.804530	616.271000
255.820570	557.470000
255.836620	317.491000
255.852680	583.747000
255.868730	598.259000
255.884780	500.947000
255.900830	371.974000
255.916890	492.515000
255.932940	741.093000
255.948990	503.508000
255.965040	342.052000
255.981090	389.754000
255.997150	464.069000
256.013210	348.570000
256.029270	322.006000
256.045320	354.406000
256.061370	408.994000
256.077450	478.087000
256.093510	616.066000
256.109560	570.950000
256.125640	395.860000
256.141690	423.644000
256.157750	384.471000
256.173830	309.367000
256.189880	274.836000
256.205960	410.683000
256.222020	583.557000
256.238100	715.104000
256.254150	803.582000
256.270230	576.281000
256.286320	498.781000
256.302370	472.691000
256.318450	447.555000
256.334530	538.886000
256.350590	549.163000
256.366670	464.949000
256.382750	502.629000
256.398830	654.276000
256.414920	622.880000
256.430970	496.233000
256.447050	739.794000
256.463130	773.568000
256.479220	403.327000
256.495300	411.386000
256.511380	512.596000
256.527470	515.321000
256.543550	678.825000
256.559630	548.416000
256.575710	372.678000
256.591830	555.713000
256.607910	536.770000
256.623990	660.896000
256.640080	765.890000
256.656160	850.079000
256.672270	762.406000
256.688350	795.232000
256.704440	834.975000
256.720550	938.159000
256.736630	1258.810000
256.752720	977.223000
256.768830	1440.040000
256.784910	968.611000
256.801030	582.719000
256.817110	539.069000
256.833220	820.461000
256.849300	607.143000
256.865420	573.839000
256.881530	329.647000
256.897610	413.138000
256.913730	366.960000
256.929840	397.548000
256.945920	551.117000
256.962040	686.286000
256.978150	621.731000
256.994260	400.105000
257.010350	425.320000
257.026460	348.208000
257.042570	483.337000
257.058690	518.463000
257.074800	6.302710
257.090910	755.000000
257.107030	476.802000
257.123140	639.626000
257.139250	449.301000
257.155360	441.650000
257.171480	248.758000
257.187590	340.787000
257.203740	399.799000
257.219850	448.702000
257.235960	526.726000
257.252080	783.475000
257.268220	796.834000
257.284330	762.109000
257.300450	600.060000
257.316560	811.034000
257.332700	970.431000
257.348820	972.603000
257.364960	846.713000
257.381070	929.286000
257.397220	799.616000
257.413330	654.215000
257.429470	523.813000
257.445590	472.769000
257.461730	673.606000
257.477840	777.493000
257.493990	843.239000
257.510130	897.501000
257.526280	1145.320000
257.542390	788.174000
257.558530	728.986000
257.574680	660.232000
257.590820	513.815000
257.606930	554.097000
257.623080	617.211000
257.639220	773.522000
257.655360	913.095000
257.671510	1053.030000
257.687650	840.958000
257.703800	504.025000
257.719940	485.082000
257.736080	527.440000
257.752230	592.319000
257.768370	668.061000
257.784550	502.211000
257.800690	294.574000
257.816830	278.426000
257.832980	335.569000
257.849120	464.695000
257.865300	596.475000
257.881440	512.891000
257.897580	552.813000
257.913760	633.157000
257.929900	538.209000
257.946040	692.297000
257.962220	970.092000
257.978360	1031.720000
257.994540	849.003000
258.010680	644.024000
258.026860	687.598000
258.043030	897.960000
258.059170	862.078000
258.075350	862.438000
258.091490	871.509000
258.107670	827.448000
258.123840	1002.040000
258.140010	868.732000
258.156160	573.059000
258.172330	587.832000
258.188510	616.584000
258.204680	618.335000
258.220860	583.435000
258.237030	562.554000
258.253200	705.573000
258.269350	806.605000
258.285520	869.429000
258.301730	799.276000
258.317900	855.449000
258.334080	970.622000
258.350250	1028.100000
258.366420	1289.280000
258.382600	1333.020000
258.398770	1140.990000
258.414950	1224.600000
258.431150	1156.840000
258.447330	995.730000
258.463500	945.043000
258.479710	943.214000
258.495880	1089.390000
258.512050	1304.490000
258.528260	1514.930000
258.544430	1530.750000
258.560640	1611.950000
258.576810	1595.540000
258.593020	1370.130000
258.609190	1325.460000
258.625400	1419.150000
258.641570	1381.580000
258.657780	1111.200000
258.673950	958.252000
258.690160	918.300000
258.706360	1002.020000
258.722560	1118.810000
258.738740	1045.430000
258.754940	1171.810000
258.771150	1300.260000
258.787350	1115.040000
258.803560	928.998000
258.819760	753.562000
258.835940	755.921000
258.852140	908.078000
258.868350	933.228000
258.884550	998.815000
258.900760	1083.980000
258.916990	1032.280000
258.933200	907.857000
258.949400	946.554000
258.965610	1110.590000
258.981810	1080.610000
258.998020	841.890000
259.014220	900.394000
259.030460	861.814000
259.046660	894.267000
259.062870	879.929000
259.079100	656.351000
259.095310	655.793000
259.111510	738.200000
259.127750	682.849000
259.143950	727.896000
259.160190	762.183000
259.176390	564.512000
259.192630	566.580000
259.208830	520.981000
259.225070	439.020000
259.241300	641.700000
259.257510	843.071000
259.273740	892.115000
259.289980	749.865000
259.306180	537.665000
259.322420	561.856000
259.338650	586.125000
259.354890	396.096000
259.371090	285.641000
259.387330	440.968000
259.403560	510.411000
259.419800	588.379000
259.436040	645.436000
259.452270	665.564000
259.468510	496.449000
259.484740	442.264000
259.500980	698.612000
259.517210	460.527000
259.533450	468.058000
259.549680	534.012000
259.565950	593.830000
259.582180	692.120000
259.598420	939.996000
259.614650	638.304000
259.630920	689.414000
259.647160	716.214000
259.663390	501.708000
259.679660	677.488000
259.695890	652.992000
259.712130	1031.450000
259.728390	1190.390000
259.744630	1341.350000
259.760890	1157.540000
259.777130	805.022000
259.793400	587.233000
259.809630	293.763000
259.825900	409.265000
259.842160	488.006000
259.858400	783.736000
259.874660	821.536000
259.890930	702.655000
259.907200	786.011000
259.923430	649.356000
259.939700	629.625000
259.955960	793.685000
259.972230	786.253000
259.988490	716.995000
260.004760	631.871000
260.021030	597.173000
260.037260	561.215000
260.053530	568.526000
260.069820	644.443000
260.086090	666.438000
260.102360	518.906000
260.118620	442.000000
260.134890	364.618000
260.151150	389.913000
260.167420	450.134000
260.183690	441.660000
260.199980	447.134000
260.216250	393.960000
260.232510	368.802000
260.248810	277.125000
260.265080	411.889000
260.281340	533.833000
260.297640	655.598000
260.313900	721.432000
260.330200	603.596000
260.346470	620.427000
260.362760	441.235000
260.379030	533.774000
260.395320	706.500000
260.411590	802.572000
260.427890	785.511000
260.444180	864.868000
260.460450	1009.080000
260.476750	991.956000
260.493040	718.921000
260.509340	676.521000
260.525630	719.887000
260.541900	475.027000
260.558200	527.413000
260.574490	556.438000
260.590790	675.370000
260.607090	765.753000
260.623380	766.439000
260.639680	647.875000
260.655980	376.283000
260.672270	580.674000
260.688570	627.636000
260.704860	714.762000
260.721160	605.858000
260.737490	465.996000
260.753780	726.185000
260.770080	749.337000
260.786380	441.098000
260.802700	649.782000
260.819000	648.284000
260.835300	770.121000
260.851620	748.926000
260.867920	1053.450000
260.884220	1508.840000
260.900540	1680.510000
260.916840	1118.850000
260.933170	749.596000
260.949460	810.572000
260.965790	746.432000
260.982090	686.926000
260.998410	553.264000
261.014740	656.032000
261.031040	651.630000
261.047360	527.158000
261.063690	497.329000
261.080020	625.374000
261.096310	666.563000
261.112640	873.492000
261.128970	637.615000
261.145290	778.441000
261.161620	954.357000
261.177950	908.950000
261.194270	549.321000
261.210600	390.595000
261.226930	723.107000
261.243260	631.975000
261.259580	529.346000
261.275910	817.637000
261.292240	838.611000
261.308560	786.578000
261.324890	762.983000
261.341220	659.546000
261.357570	675.040000
261.373900	775.368000
261.390230	788.899000
261.406590	784.324000
261.422910	770.259000
261.439240	793.946000
261.455600	563.143000
261.471920	771.935000
261.488280	932.227000
261.504610	767.219000
261.520970	972.061000
261.537290	858.544000
261.553650	966.773000
261.569980	1028.330000
261.586330	1013.200000
261.602690	1013.760000
261.619020	807.647000
261.635380	945.602000
261.651730	1004.560000
261.668060	876.979000
261.684420	933.849000
261.700780	1043.920000
261.717130	803.125000
261.733490	854.128000
261.749850	883.778000
261.766200	760.800000
261.782560	672.952000
261.798920	843.036000
261.815280	729.595000
261.831630	683.176000
261.847990	957.674000
261.864350	1280.060000
261.880710	1542.590000
261.897060	1486.470000
261.913420	1334.040000
261.929780	1279.730000
261.946170	994.141000
261.962520	707.603000
261.978880	884.833000
261.995270	1067.200000
262.011630	976.569000
262.027980	911.064000
262.044370	879.248000
262.060730	1069.690000
262.077120	1204.800000
262.093480	984.374000
262.109860	1277.510000
262.126220	1242.840000
262.142610	1132.930000
262.158970	1397.990000
262.175350	1294.490000
262.191740	1184.370000
262.208100	1298.800000
262.224490	1275.660000
262.240880	953.328000
262.257260	902.323000
262.273650	980.747000
262.290010	938.660000
262.306400	863.289000
262.322780	996.584000
262.339170	1101.590000
262.355560	1069.850000
262.371950	1095.680000
262.388340	1121.460000
262.404720	725.397000
262.421110	828.412000
262.437500	999.440000
262.453890	983.016000
262.470280	860.905000
262.486690	675.507000
262.503080	771.623000
262.519470	665.812000
262.535860	589.505000
262.552280	411.590000
262.568660	486.613000
262.585050	619.723000
262.601470	874.965000
262.617860	1147.830000
262.634250	979.046000
262.650670	1075.330000
262.667050	1044.420000
262.683470	1241.760000
262.699860	1501.250000
262.716280	1151.150000
262.732700	1048.110000
262.749080	921.217000
262.765500	819.706000
262.781920	858.075000
262.798310	841.563000
262.814730	833.440000
262.831150	728.977000
262.847560	929.845000
262.863950	976.691000
262.880370	727.088000
262.896790	785.929000
262.913210	799.621000
262.929630	818.951000
262.946040	667.167000
262.962460	773.938000
262.978880	692.895000
262.995300	894.150000
263.011720	869.107000
263.028140	646.316000
263.044560	970.633000
263.061000	763.653000
263.077420	957.732000
263.093840	1257.740000
263.110260	1061.510000
263.126710	805.131000
263.143130	1151.650000
263.159550	609.711000
263.175990	483.241000
263.192410	543.571000
263.208830	446.176000
263.225280	369.220000
263.241700	549.382000
263.258150	511.210000
263.274570	545.242000
263.291020	661.079000
263.307430	712.803000
263.323880	540.028000
263.340330	457.460000
263.356750	543.250000
263.373200	583.552000
263.389650	395.489000
263.406100	538.285000
263.422520	239.075000
263.438960	434.710000
263.455410	618.909000
263.471860	673.376000
263.488310	647.429000
263.504760	552.612000
263.521210	505.766000
263.537660	447.878000
263.554110	632.977000
263.570560	467.399000
263.587010	576.453000
263.603450	494.937000
263.619900	422.431000
263.636350	596.506000
263.652830	452.471000
263.669280	537.366000
263.685730	802.636000
263.702180	803.224000
263.718660	632.966000
263.735110	565.828000
263.751560	498.304000
263.768040	562.062000
263.784480	631.374000
263.800960	567.954000
263.817410	508.522000
263.833890	493.286000
263.850340	628.216000
263.866820	831.060000
263.883270	822.459000
263.899750	786.484000
263.916230	854.719000
263.932680	871.838000
263.949160	746.962000
263.965640	653.001000
263.982090	557.530000
263.998570	896.741000
264.015050	1287.220000
264.031520	1491.440000
264.048000	1676.480000
264.064480	1523.950000
264.080960	1267.170000
264.097440	947.119000
264.113920	839.160000
264.130400	973.972000
264.146880	950.960000
264.163360	897.975000
264.179840	823.585000
264.196320	760.519000
264.212800	793.328000
264.229280	862.796000
264.245790	922.234000
264.262270	1001.060000
264.278750	1176.450000
264.295230	1422.960000
264.311740	1483.210000
264.328220	1225.620000
264.344700	1250.660000
264.361210	1182.640000
264.377690	908.090000
264.394200	835.357000
264.410680	843.626000
264.427190	809.311000
264.443660	957.111000
264.460170	837.701000
264.476680	887.747000
264.493160	783.802000
264.509670	656.061000
264.526180	725.710000
264.542660	1092.070000
264.559170	1531.220000
264.575680	1508.060000
